x	y	champ	opp	total
0.4291530555167695	21	Rengar	Malphite	124.0
0.37153247628161945	21	Rengar	Mordekaiser	67.0
0.4009231900831654	21	Rengar	Olaf	40.0
0.5330513232112187	21	Rengar	Pantheon	36.0
0.5093013956404152	21	Rengar	Poppy	41.0
0.42703643452127293	21	Rengar	Renekton	99.0
0.5201199961911749	21	Rengar	Riven	53.0
0.4077045675397795	21	Rengar	Sett	83.0
0.39811148702556676	21	Rengar	Singed	43.0
0.39738675651659566	21	Rengar	TahmKench	23.0
0.494214201035007	21	Rengar	Tryndamere	31.0
0.5182548661665396	21	Rengar	Varus	34.0
0.562768654348056	21	Rengar	Vayne	45.0
0.5611193710987387	21	Rengar	Volibear	47.0
0.5027610584998611	21	Rengar	Wukong	26.0
0.49586500123759836	21	Rengar	Yasuo	55.0
0.4077798551679341	22	KSante	Ahri	21.0
0.44394116706614317	22	KSante	Ambessa	823.0
0.4834454152399932	22	KSante	Anivia	93.0
0.44348014994660434	22	KSante	Aurora	170.0
0.41782202663484	22	KSante	Brand	31.0
0.477228168498314	22	KSante	Briar	51.0
0.48162758708816944	22	KSante	Camille	486.0
0.44371021768680824	22	KSante	Cassiopeia	91.0
0.44938779967251596	22	KSante	Diana	29.0
0.43221991144015026	22	KSante	Elise	21.0
0.48125167140621283	22	KSante	Fiddlesticks	75.0
0.44791242574049067	22	KSante	Fiora	708.0
0.5147681198355527	22	KSante	Gangplank	647.0
0.4092529223372707	22	KSante	Garen	1802.0
0.44966630499673443	22	KSante	Gnar	1003.0
0.4902520096662761	22	KSante	Gragas	303.0
0.5139971152617914	22	KSante	Graves	43.0
0.43874383247940707	22	KSante	Illaoi	446.0
0.5054079106170042	22	KSante	Kaisa	23.0
0.4811000239845827	22	KSante	Kassadin	21.0
0.4047758586041685	22	KSante	Kayle	575.0
0.38925079844218935	22	KSante	Kayn	66.0
0.44886769912247293	22	KSante	Kled	341.0
0.4405108044388591	22	KSante	KogMaw	24.0
0.5462804697898886	22	KSante	LeeSin	57.0
0.44576543538729213	22	KSante	Lissandra	23.0
0.45378186823940225	22	KSante	Malphite	665.0
0.4475905811815539	22	KSante	Malzahar	45.0
0.4800563344783219	22	KSante	Maokai	117.0
0.4482453935267621	22	KSante	Naafiri	56.0
0.5366796026529849	22	KSante	Nasus	415.0
0.4963679663504264	22	KSante	Olaf	365.0
0.47766662151175304	22	KSante	Ornn	792.0
0.43860775081005277	22	KSante	Pantheon	339.0
0.45366259812428167	22	KSante	Poppy	361.0
0.4350702759180332	22	KSante	Quinn	117.0
0.5117364691150956	22	KSante	RekSai	63.0
0.5142755220200893	22	KSante	Rengar	76.0
0.4121718666945054	22	KSante	Riven	583.0
0.4830977897574081	22	KSante	Ryze	149.0
0.4219084452954073	22	KSante	Senna	23.0
0.4103957364859672	22	KSante	Shen	693.0
0.4147394639402941	22	KSante	Singed	403.0
0.5088709955475881	22	KSante	Swain	103.0
0.514113329942168	22	KSante	Sylas	113.0
0.5139777270208872	22	KSante	TahmKench	222.0
0.512684466124395	22	KSante	Trundle	172.0
0.49974490735632726	22	KSante	Udyr	122.0
0.4459423059157878	22	KSante	Urgot	384.0
0.4487129182830263	22	KSante	Vayne	720.0
0.43907443759500164	22	KSante	Velkoz	22.0
0.487364444891577	22	KSante	Vi	22.0
0.5107320708690071	22	KSante	Viktor	28.0
0.5066911657521386	22	KSante	Volibear	530.0
0.5235667859336273	22	KSante	Warwick	213.0
0.4996688321412762	22	KSante	XinZhao	80.0
0.42667434666468523	22	KSante	Zed	83.0
0.31777193826005506	23	Katarina	Malphite	27.0
0.5148705795844423	24	MasterYi	Aatrox	147.0
