x	y	champ	opp	total
0.47047394143709564	12	Ezreal	Katarina	201.0
0.45243086905038754	12	Ezreal	Kindred	26.0
0.4674483352872289	12	Ezreal	KogMaw	1236.0
0.44962229473978965	12	Ezreal	Lux	398.0
0.46478311950759416	12	Ezreal	Malzahar	101.0
0.4686782290891885	12	Ezreal	MasterYi	42.0
0.4890954537738711	12	Ezreal	Mel	1162.0
0.41467847532157837	12	Ezreal	Naafiri	32.0
0.4488135352101001	12	Ezreal	Nilah	840.0
0.4228681910069216	12	Ezreal	Pantheon	23.0
0.45642772709872936	12	Ezreal	Quinn	23.0
0.41467847532157837	12	Ezreal	Rengar	32.0
0.48998726319053715	12	Ezreal	Ryze	23.0
0.46345744536621775	12	Ezreal	Samira	4145.0
0.45460771630271807	12	Ezreal	Senna	1176.0
0.5069400396506979	12	Ezreal	Seraphine	381.0
0.40040463733695814	12	Ezreal	Singed	43.0
0.44406600412239605	12	Ezreal	Sion	39.0
0.46435645224930583	12	Ezreal	Sivir	8179.0
0.4531024525187824	12	Ezreal	Swain	1392.0
0.41478358975382634	12	Ezreal	Syndra	126.0
0.4100720462156785	12	Ezreal	TahmKench	77.0
0.4744687692168225	12	Ezreal	Taliyah	47.0
0.49117227994915585	12	Ezreal	TwistedFate	35.0
0.5101803348908409	12	Ezreal	Twitch	2989.0
0.4614737468524217	12	Ezreal	Vayne	4616.0
0.4651691084031665	12	Ezreal	Veigar	1079.0
0.4746159287631957	12	Ezreal	Velkoz	481.0
0.4271566874024103	12	Ezreal	Vladimir	193.0
0.4916164851677488	12	Ezreal	Xayah	4752.0
0.4908338740360209	12	Ezreal	Xerath	304.0
0.4525721415493979	12	Ezreal	Yasuo	954.0
0.41903731210453965	12	Ezreal	Yone	62.0
0.4739024777147441	12	Ezreal	Zeri	1788.0
0.4677764959974728	12	Ezreal	Zyra	70.0
0.3666775422112731	13	Malzahar	Jinx	69.0
0.5595242210149743	13	Malzahar	Sivir	31.0
0.32034580575427873	13	Malzahar	Smolder	32.0
0.5983507960205211	13	Malzahar	Yunara	31.0
0.47573944123620365	14	Aphelios	Akshan	22.0
0.46697767084962644	14	Aphelios	Anivia	23.0
0.4561522989205735	14	Aphelios	Ashe	2855.0
0.451996285119661	14	Aphelios	AurelionSol	210.0
0.46885785540160785	14	Aphelios	Brand	274.0
0.4750859782798548	14	Aphelios	Caitlyn	4493.0
0.5164477317329947	14	Aphelios	Cassiopeia	94.0
