matchup	champ	delta	wr_corrected	opp	total
Varus_Ashe	Varus	-1.0	0.45955050445662965	Ashe	2146.0
Varus_AurelionSol	Varus	-1.0	0.4295293159602363	AurelionSol	121.0
Varus_Brand	Varus	-1.0	0.45920905911043514	Brand	190.0
Varus_Caitlyn	Varus	0.0	0.47553909334017735	Caitlyn	3387.0
Varus_Cassiopeia	Varus	-1.0	0.46566185244230573	Cassiopeia	110.0
Varus_Corki	Varus	0.0	0.47501746212516743	Corki	511.0
Varus_Draven	Varus	-1.0	0.4583047575388431	Draven	806.0
Varus_Ezreal	Varus	1.0	0.48515847185139194	Ezreal	4102.0
Varus_Hwei	Varus	-1.0	0.44916470074612536	Hwei	62.0
Varus_Jhin	Varus	0.0	0.4783867622998031	Jhin	2952.0
Varus_Jinx	Varus	1.0	0.4852049884072793	Jinx	2696.0
Varus_Kaisa	Varus	0.0	0.47915582238140186	Kaisa	2659.0
Varus_Kalista	Varus	0.0	0.4699777734514678	Kalista	182.0
Varus_Karthus	Varus	-1.0	0.45207581391587165	Karthus	65.0
Varus_Katarina	Varus	-1.0	0.4549491276979828	Katarina	46.0
Varus_KogMaw	Varus	-1.0	0.46109185603241176	KogMaw	284.0
Varus_Lucian	Varus	0.0	0.4765698198334406	Lucian	1409.0
Varus_Lux	Varus	0.0	0.4821125923631764	Lux	78.0
Varus_Mel	Varus	0.0	0.4694284049779106	Mel	274.0
Varus_MissFortune	Varus	1.0	0.48623466919441166	MissFortune	1384.0
Varus_Nilah	Varus	-1.0	0.416965335936126	Nilah	187.0
Varus_Samira	Varus	-1.0	0.4476516158229879	Samira	686.0
Varus_Senna	Varus	-1.0	0.4598730014181511	Senna	283.0
Varus_Seraphine	Varus	-1.0	0.4380590077376527	Seraphine	95.0
Varus_Sivir	Varus	-1.0	0.45702568289566264	Sivir	1487.0
Varus_Smolder	Varus	-1.0	0.46049009632830257	Smolder	1277.0
Varus_Swain	Varus	1.0	0.5027223709117964	Swain	303.0
Varus_Syndra	Varus	-1.0	0.46257488898293636	Syndra	21.0
Varus_TahmKench	Varus	-1.0	0.44166560815857403	TahmKench	25.0
Varus_Tristana	Varus	-1.0	0.4450014690942157	Tristana	518.0
Varus_Twitch	Varus	-1.0	0.4565019988968479	Twitch	766.0
Varus_Vayne	Varus	0.0	0.4676769021477201	Vayne	761.0
Varus_Veigar	Varus	0.0	0.4726570252456981	Veigar	252.0
Varus_Velkoz	Varus	-1.0	0.45727847100801816	Velkoz	104.0
Varus_Viktor	Varus	-1.0	0.45885113215365186	Viktor	29.0
Varus_Vladimir	Varus	-1.0	0.4669991902058322	Vladimir	30.0
Varus_Xayah	Varus	1.0	0.48839790050499415	Xayah	896.0
Varus_Xerath	Varus	-1.0	0.45332523277951575	Xerath	71.0
Varus_Yasuo	Varus	-1.0	0.4334316621397404	Yasuo	190.0
Varus_Yunara	Varus	1.0	0.49919938069745373	Yunara	1392.0
Varus_Zeri	Varus	0.0	0.48095020765840135	Zeri	326.0
Varus_Ziggs	Varus	0.0	0.4698461038437332	Ziggs	280.0
Vayne_Akshan	Vayne	-1.0	0.4911537076371632	Akshan	22.0
Vayne_Anivia	Vayne	1.0	0.5611437117565039	Anivia	22.0
Vayne_Aphelios	Vayne	0.0	0.49950682913351724	Aphelios	1474.0
Vayne_Ashe	Vayne	-1.0	0.49049409009784106	Ashe	2383.0
Vayne_AurelionSol	Vayne	-1.0	0.4847354603894107	AurelionSol	248.0
Vayne_Brand	Vayne	-1.0	0.4962406196330591	Brand	404.0
Vayne_Caitlyn	Vayne	-1.0	0.49052888745246925	Caitlyn	3659.0
Vayne_Cassiopeia	Vayne	1.0	0.5392758590967295	Cassiopeia	57.0
Vayne_Corki	Vayne	-1.0	0.48484374351343523	Corki	976.0
Vayne_Draven	Vayne	-1.0	0.481199378089814	Draven	1067.0
Vayne_Ezreal	Vayne	1.0	0.5380880457513251	Ezreal	4616.0
Vayne_Heimerdinger	Vayne	-1.0	0.48480588707993255	Heimerdinger	52.0
Vayne_Hwei	Vayne	1.0	0.5495186806223158	Hwei	133.0
Vayne_Jhin	Vayne	1.0	0.5169978936471065	Jhin	3598.0
Vayne_Jinx	Vayne	-1.0	0.4856515961020192	Jinx	3892.0
Vayne_Kaisa	Vayne	1.0	0.526820748753456	Kaisa	4494.0
Vayne_Kalista	Vayne	1.0	0.531250622526086	Kalista	232.0
Vayne_Karthus	Vayne	1.0	0.5392970702446372	Karthus	146.0
Vayne_Katarina	Vayne	0.0	0.5014580530951982	Katarina	102.0
Vayne_KogMaw	Vayne	0.0	0.49872270836993243	KogMaw	530.0
Vayne_Lucian	Vayne	0.0	0.501446473320678	Lucian	1486.0
Vayne_Lux	Vayne	0.0	0.5010997219091444	Lux	156.0
Vayne_Malzahar	Vayne	1.0	0.5200819533538946	Malzahar	23.0
Vayne_MasterYi	Vayne	1.0	0.5431429482062231	MasterYi	23.0
Vayne_Mel	Vayne	-1.0	0.49686971891412884	Mel	498.0
Vayne_MissFortune	Vayne	-1.0	0.4847017155805694	MissFortune	2241.0
Vayne_Nilah	Vayne	-1.0	0.4950116421556349	Nilah	389.0
Vayne_Samira	Vayne	-1.0	0.48252094206319673	Samira	1696.0
Vayne_Senna	Vayne	-1.0	0.4785403625748119	Senna	624.0
Vayne_Seraphine	Vayne	-1.0	0.4671160416822438	Seraphine	157.0
Vayne_Sion	Vayne	-1.0	0.43856209027715964	Sion	30.0
Vayne_Sivir	Vayne	1.0	0.5472917874849991	Sivir	1559.0
Vayne_Smolder	Vayne	-1.0	0.49110345914734255	Smolder	2944.0
Vayne_Swain	Vayne	0.0	0.5028517478743937	Swain	547.0
Vayne_Syndra	Vayne	-1.0	0.4830480980190404	Syndra	40.0
Vayne_TahmKench	Vayne	0.0	0.5023295687454491	TahmKench	40.0
Vayne_Tristana	Vayne	0.0	0.5034557554301217	Tristana	1019.0
Vayne_TwistedFate	Vayne	-1.0	0.49702095850156613	TwistedFate	23.0
Vayne_Twitch	Vayne	-1.0	0.48887308286498815	Twitch	1712.0
Vayne_Varus	Vayne	1.0	0.5287872855907378	Varus	761.0
Vayne_Veigar	Vayne	0.0	0.5064209159884004	Veigar	519.0
Vayne_Velkoz	Vayne	-1.0	0.49029607002719805	Velkoz	169.0
Vayne_Viktor	Vayne	-1.0	0.46860877862127287	Viktor	56.0
Vayne_Vladimir	Vayne	1.0	0.53417975038978	Vladimir	75.0
Vayne_Xayah	Vayne	-1.0	0.4901983567129446	Xayah	1544.0
Vayne_Xerath	Vayne	1.0	0.5155965507409618	Xerath	80.0
Vayne_Yasuo	Vayne	1.0	0.5442086082183364	Yasuo	462.0
Vayne_Yunara	Vayne	1.0	0.5192684571070888	Yunara	1895.0
Vayne_Zeri	Vayne	1.0	0.5278592226039867	Zeri	609.0
Vayne_Ziggs	Vayne	0.0	0.4982017685045422	Ziggs	358.0
Vayne_Zyra	Vayne	-1.0	0.46154260032718464	Zyra	21.0
Veigar_Aphelios	Veigar	-1.0	0.5159664990483966	Aphelios	423.0
Veigar_Ashe	Veigar	-1.0	0.5181953782528427	Ashe	610.0
Veigar_AurelionSol	Veigar	-1.0	0.459529457427684	AurelionSol	107.0
Veigar_Brand	Veigar	-1.0	0.4525708408906368	Brand	176.0
Veigar_Caitlyn	Veigar	1.0	0.5651682497019265	Caitlyn	1486.0
Veigar_Corki	Veigar	0.0	0.5388657753324633	Corki	313.0
Veigar_Draven	Veigar	0.0	0.5355537802760324	Draven	433.0
Veigar_Ezreal	Veigar	0.0	0.5347110812043687	Ezreal	1079.0
Veigar_Hwei	Veigar	-1.0	0.44440140423389607	Hwei	68.0
Veigar_Jhin	Veigar	0.0	0.5484798488061786	Jhin	1021.0
Veigar_Jinx	Veigar	1.0	0.5665013549778685	Jinx	1124.0
Veigar_Kaisa	Veigar	1.0	0.5868990752200526	Kaisa	1028.0
Veigar_Kalista	Veigar	-1.0	0.5027951488274561	Kalista	60.0
Veigar_Karthus	Veigar	0.0	0.5410667896321999	Karthus	49.0
Veigar_Katarina	Veigar	-1.0	0.5082545984529655	Katarina	35.0
Veigar_KogMaw	Veigar	-1.0	0.49266575343656016	KogMaw	154.0
Veigar_Lucian	Veigar	0.0	0.5441624845248152	Lucian	403.0
Veigar_Lux	Veigar	-1.0	0.5228087801611296	Lux	78.0
Veigar_Mel	Veigar	0.0	0.5522016518134997	Mel	177.0
Veigar_MissFortune	Veigar	-1.0	0.5077103412764128	MissFortune	626.0
Veigar_Nilah	Veigar	0.0	0.554070817292075	Nilah	113.0
Veigar_Samira	Veigar	0.0	0.5476386656375835	Samira	442.0
Veigar_Senna	Veigar	0.0	0.5415489801480586	Senna	180.0
Veigar_Seraphine	Veigar	1.0	0.5602961442801055	Seraphine	61.0
Veigar_Sivir	Veigar	1.0	0.5585279000189332	Sivir	475.0
Veigar_Smolder	Veigar	-1.0	0.5262743133685488	Smolder	972.0
Veigar_Swain	Veigar	-1.0	0.5188502615357612	Swain	162.0
Veigar_Syndra	Veigar	0.0	0.544788169961422	Syndra	28.0
Veigar_Tristana	Veigar	-1.0	0.5243859788040519	Tristana	253.0
Veigar_Twitch	Veigar	0.0	0.5442468520907238	Twitch	436.0
Veigar_Varus	Veigar	-1.0	0.5229060851306456	Varus	252.0
Veigar_Vayne	Veigar	-1.0	0.4980652892151181	Vayne	519.0
Veigar_Velkoz	Veigar	1.0	0.5756354598234594	Velkoz	61.0
Veigar_Vladimir	Veigar	1.0	0.5574151056744892	Vladimir	24.0
Veigar_Xayah	Veigar	-1.0	0.5295946271397867	Xayah	399.0
Veigar_Xerath	Veigar	-1.0	0.528507030451129	Xerath	31.0
Veigar_Yasuo	Veigar	1.0	0.6227552568199859	Yasuo	125.0
Veigar_Yunara	Veigar	1.0	0.591758312862885	Yunara	583.0
Veigar_Zeri	Veigar	-1.0	0.5239854055762739	Zeri	175.0
Veigar_Ziggs	Veigar	1.0	0.5829605046743499	Ziggs	164.0
Velkoz_Aphelios	Velkoz	0.0	0.561409878339809	Aphelios	158.0
Velkoz_Ashe	Velkoz	0.0	0.5303390367076002	Ashe	262.0
Velkoz_AurelionSol	Velkoz	0.0	0.5277264224296571	AurelionSol	38.0
Velkoz_Brand	Velkoz	-1.0	0.49566230496591435	Brand	37.0
Velkoz_Caitlyn	Velkoz	1.0	0.5856597232967904	Caitlyn	493.0
Velkoz_Corki	Velkoz	1.0	0.6325773050017283	Corki	112.0
Velkoz_Draven	Velkoz	1.0	0.587466170623552	Draven	139.0
Velkoz_Ezreal	Velkoz	0.0	0.5243052148830208	Ezreal	481.0
Velkoz_Hwei	Velkoz	1.0	0.5763541121623391	Hwei	21.0
Velkoz_Jhin	Velkoz	0.0	0.51916326764223	Jhin	386.0
Velkoz_Jinx	Velkoz	1.0	0.5874538453337381	Jinx	362.0
Velkoz_Kaisa	Velkoz	-1.0	0.5127197598894331	Kaisa	366.0
Velkoz_Kalista	Velkoz	0.0	0.5439024680565516	Kalista	32.0
Velkoz_KogMaw	Velkoz	-1.0	0.491132647129857	KogMaw	54.0
Velkoz_Lucian	Velkoz	-1.0	0.502855145959751	Lucian	193.0
Velkoz_Lux	Velkoz	0.0	0.5599885870202087	Lux	21.0
Velkoz_Mel	Velkoz	-1.0	0.4925564345849355	Mel	72.0
Velkoz_MissFortune	Velkoz	0.0	0.5300487031265554	MissFortune	215.0
Velkoz_Nilah	Velkoz	-1.0	0.4873766616835953	Nilah	26.0
Velkoz_Samira	Velkoz	-1.0	0.5034112366300183	Samira	155.0
Velkoz_Senna	Velkoz	1.0	0.5824473028165076	Senna	65.0
Velkoz_Seraphine	Velkoz	-1.0	0.4454299110252953	Seraphine	21.0
Velkoz_Sivir	Velkoz	0.0	0.5318766941621988	Sivir	169.0
Velkoz_Smolder	Velkoz	0.0	0.5547424277539423	Smolder	310.0
Velkoz_Swain	Velkoz	-1.0	0.49662522507764095	Swain	59.0
Velkoz_Tristana	Velkoz	1.0	0.5789437102150039	Tristana	114.0
Velkoz_Twitch	Velkoz	-1.0	0.49520715427882495	Twitch	134.0
Velkoz_Varus	Velkoz	0.0	0.5427853746024585	Varus	104.0
Velkoz_Vayne	Velkoz	-1.0	0.5175297703076872	Vayne	169.0
Velkoz_Veigar	Velkoz	-1.0	0.4373471846151468	Veigar	61.0
Velkoz_Xayah	Velkoz	0.0	0.5442033727684135	Xayah	122.0
Velkoz_Yasuo	Velkoz	0.0	0.5186921465121901	Yasuo	49.0
Velkoz_Yunara	Velkoz	0.0	0.5616760618805894	Yunara	222.0
Velkoz_Zeri	Velkoz	-1.0	0.48271080369513986	Zeri	66.0
Velkoz_Ziggs	Velkoz	1.0	0.579525231789436	Ziggs	50.0
Viktor_Aphelios	Viktor	0.0	0.5157291148323525	Aphelios	40.0
Viktor_Ashe	Viktor	0.0	0.5323748771383405	Ashe	64.0
Viktor_Caitlyn	Viktor	0.0	0.5355995138307812	Caitlyn	134.0
Viktor_Corki	Viktor	0.0	0.526760675376204	Corki	41.0
Viktor_Draven	Viktor	0.0	0.49703143752861123	Draven	41.0
Viktor_Ezreal	Viktor	0.0	0.514519412222625	Ezreal	120.0
Viktor_Jhin	Viktor	0.0	0.5132313278688785	Jhin	103.0
Viktor_Jinx	Viktor	0.0	0.47705705264323006	Jinx	120.0
Viktor_Kaisa	Viktor	0.0	0.4891206600391896	Kaisa	127.0
Viktor_Lucian	Viktor	0.0	0.5456637337572058	Lucian	51.0
Viktor_Mel	Viktor	0.0	0.526377269099246	Mel	24.0
Viktor_MissFortune	Viktor	0.0	0.5293877672628792	MissFortune	63.0
Viktor_Samira	Viktor	0.0	0.5210141344876361	Samira	54.0
Viktor_Sivir	Viktor	0.0	0.489280443831767	Sivir	37.0
Viktor_Smolder	Viktor	0.0	0.5512571427071566	Smolder	84.0
Viktor_Twitch	Viktor	0.0	0.5210141344876361	Twitch	54.0
Viktor_Varus	Viktor	0.0	0.5293811093395486	Varus	29.0
Viktor_Vayne	Viktor	0.0	0.5407935902310627	Vayne	56.0
Viktor_Xayah	Viktor	0.0	0.5375411984955784	Xayah	29.0
Viktor_Yunara	Viktor	0.0	0.5350440953898086	Yunara	52.0
Vladimir_Aphelios	Vladimir	0.0	0.5055436463703826	Aphelios	70.0
Vladimir_Ashe	Vladimir	-1.0	0.44490648968156665	Ashe	90.0
Vladimir_Brand	Vladimir	0.0	0.5019000585537722	Brand	25.0
Vladimir_Caitlyn	Vladimir	-1.0	0.4521387743772486	Caitlyn	152.0
Vladimir_Corki	Vladimir	0.0	0.48654343446145526	Corki	58.0
Vladimir_Draven	Vladimir	-1.0	0.40884950701209033	Draven	70.0
Vladimir_Ezreal	Vladimir	1.0	0.5681305831051223	Ezreal	193.0
Vladimir_Jhin	Vladimir	0.0	0.47574550823547823	Jhin	157.0
Vladimir_Jinx	Vladimir	0.0	0.4667849142489319	Jinx	148.0
Vladimir_Kaisa	Vladimir	1.0	0.5928703531179237	Kaisa	173.0
Vladimir_KogMaw	Vladimir	0.0	0.4797913976899465	KogMaw	24.0
Vladimir_Lucian	Vladimir	0.0	0.5253530253105569	Lucian	60.0
Vladimir_Mel	Vladimir	0.0	0.501747567468875	Mel	31.0
Vladimir_MissFortune	Vladimir	0.0	0.49335159552433894	MissFortune	87.0
Vladimir_Nilah	Vladimir	1.0	0.5468935479906787	Nilah	23.0
Vladimir_Samira	Vladimir	1.0	0.5633588315694394	Samira	53.0
Vladimir_Senna	Vladimir	-1.0	0.4468209260678775	Senna	29.0
Vladimir_Sivir	Vladimir	0.0	0.5277636399766303	Sivir	69.0
Vladimir_Smolder	Vladimir	-1.0	0.4506991492952113	Smolder	126.0
Vladimir_Swain	Vladimir	0.0	0.4660360627142113	Swain	26.0
Vladimir_Tristana	Vladimir	0.0	0.47360371978738935	Tristana	46.0
Vladimir_Twitch	Vladimir	0.0	0.4924246718970943	Twitch	71.0
Vladimir_Varus	Vladimir	0.0	0.4949925889766674	Varus	30.0
Vladimir_Vayne	Vladimir	-1.0	0.4589986626144347	Vayne	75.0
Vladimir_Veigar	Vladimir	-1.0	0.45027579562339476	Veigar	24.0
Vladimir_Xayah	Vladimir	-1.0	0.45516603317641835	Xayah	76.0
Vladimir_Yasuo	Vladimir	0.0	0.5169358359707243	Yasuo	23.0
Vladimir_Yunara	Vladimir	0.0	0.481454788840972	Yunara	84.0
Vladimir_Ziggs	Vladimir	0.0	0.5164432342930951	Ziggs	25.0
Xayah_Aphelios	Xayah	1.0	0.5187814236338135	Aphelios	1564.0
Xayah_Ashe	Xayah	-1.0	0.48837825886401626	Ashe	2448.0
Xayah_AurelionSol	Xayah	1.0	0.5215054244653534	AurelionSol	186.0
Xayah_Brand	Xayah	-1.0	0.46361943357850116	Brand	235.0
Xayah_Caitlyn	Xayah	-1.0	0.4973543932063879	Caitlyn	3282.0
Xayah_Cassiopeia	Xayah	0.0	0.5139757190270144	Cassiopeia	74.0
Xayah_Corki	Xayah	1.0	0.523638211926366	Corki	876.0
Xayah_Draven	Xayah	-1.0	0.4836790819937795	Draven	999.0
Xayah_Ezreal	Xayah	0.0	0.5079670630268622	Ezreal	4752.0
Xayah_Heimerdinger	Xayah	-1.0	0.5025159512224406	Heimerdinger	43.0
Xayah_Hwei	Xayah	-1.0	0.4837727088739903	Hwei	112.0
Xayah_Jhin	Xayah	-1.0	0.4976046295708942	Jhin	3013.0
Xayah_Jinx	Xayah	-1.0	0.5005889445301016	Jinx	4029.0
Xayah_Kaisa	Xayah	1.0	0.5425158686846528	Kaisa	7200.0
Xayah_Kalista	Xayah	1.0	0.5443963038447571	Kalista	222.0
Xayah_Karthus	Xayah	-1.0	0.4723025535411867	Karthus	99.0
Xayah_Katarina	Xayah	0.0	0.5108405731213099	Katarina	89.0
Xayah_KogMaw	Xayah	-1.0	0.4787305626957814	KogMaw	382.0
Xayah_Lucian	Xayah	0.0	0.5183071408660724	Lucian	2127.0
Xayah_Lux	Xayah	-1.0	0.49766906277342443	Lux	97.0
Xayah_Malzahar	Xayah	0.0	0.5178637664654546	Malzahar	28.0
Xayah_Mel	Xayah	1.0	0.5360784236665616	Mel	388.0
Xayah_MissFortune	Xayah	-1.0	0.4980427820137935	MissFortune	1930.0
Xayah_Nilah	Xayah	1.0	0.5391242896611778	Nilah	411.0
Xayah_Rengar	Xayah	0.0	0.5151140735865828	Rengar	25.0
Xayah_Samira	Xayah	1.0	0.5253673106377625	Samira	1891.0
Xayah_Senna	Xayah	-1.0	0.49186435417128227	Senna	360.0
Xayah_Seraphine	Xayah	-1.0	0.4770408783595331	Seraphine	126.0
Xayah_Sion	Xayah	0.0	0.5119606080819851	Sion	26.0
Xayah_Sivir	Xayah	-1.0	0.5026932079576184	Sivir	1702.0
Xayah_Smolder	Xayah	0.0	0.5137245961188665	Smolder	2118.0
Xayah_Swain	Xayah	1.0	0.5218393705657631	Swain	410.0
Xayah_Syndra	Xayah	1.0	0.5379618159956187	Syndra	59.0
Xayah_TahmKench	Xayah	-1.0	0.49972688401707477	TahmKench	32.0
Xayah_Tristana	Xayah	1.0	0.5192504418033781	Tristana	1081.0
Xayah_Twitch	Xayah	0.0	0.514960410371589	Twitch	1163.0
Xayah_Varus	Xayah	0.0	0.5067293345310271	Varus	896.0
Xayah_Vayne	Xayah	0.0	0.5100834226315583	Vayne	1544.0
Xayah_Veigar	Xayah	-1.0	0.48033694422823464	Veigar	399.0
Xayah_Velkoz	Xayah	-1.0	0.48054258851494186	Velkoz	122.0
Xayah_Viktor	Xayah	-1.0	0.49070474833921035	Viktor	29.0
Xayah_Vladimir	Xayah	1.0	0.5279062018676524	Vladimir	76.0
Xayah_Xerath	Xayah	-1.0	0.4794969284706907	Xerath	60.0
Xayah_Yasuo	Xayah	1.0	0.5205084528133249	Yasuo	348.0
Xayah_Yone	Xayah	0.0	0.5149301465369636	Yone	27.0
Xayah_Yunara	Xayah	0.0	0.516783360191523	Yunara	2273.0
Xayah_Zeri	Xayah	-1.0	0.5027159965100222	Zeri	582.0
Xayah_Ziggs	Xayah	-1.0	0.48048250253593283	Ziggs	403.0
Xayah_Zyra	Xayah	0.0	0.5154958660789939	Zyra	21.0
Xerath_Aphelios	Xerath	1.0	0.5627965386916545	Aphelios	117.0
Xerath_Ashe	Xerath	0.0	0.5254766262045732	Ashe	121.0
Xerath_AurelionSol	Xerath	0.0	0.5096650825064014	AurelionSol	25.0
Xerath_Brand	Xerath	0.0	0.499481388719813	Brand	23.0
Xerath_Caitlyn	Xerath	0.0	0.5028250498362108	Caitlyn	263.0
Xerath_Corki	Xerath	0.0	0.5476729622663392	Corki	62.0
Xerath_Draven	Xerath	0.0	0.5231085321465029	Draven	76.0
Xerath_Ezreal	Xerath	0.0	0.5064936957869782	Ezreal	304.0
Xerath_Jhin	Xerath	0.0	0.5299431754120233	Jhin	259.0
Xerath_Jinx	Xerath	1.0	0.5731756953237511	Jinx	213.0
Xerath_Kaisa	Xerath	0.0	0.5368871540513941	Kaisa	210.0
Xerath_KogMaw	Xerath	0.0	0.5094723552762894	KogMaw	27.0
Xerath_Lucian	Xerath	-1.0	0.484139510084487	Lucian	119.0
Xerath_Mel	Xerath	0.0	0.5476729622663392	Mel	62.0
Xerath_MissFortune	Xerath	1.0	0.5640147488420153	MissFortune	129.0
Xerath_Samira	Xerath	-1.0	0.4741442700685508	Samira	64.0
Xerath_Senna	Xerath	0.0	0.5170611727573139	Senna	41.0
Xerath_Sivir	Xerath	0.0	0.5300056344494386	Sivir	125.0
Xerath_Smolder	Xerath	-1.0	0.49724060893194133	Smolder	126.0
Xerath_Swain	Xerath	0.0	0.5333990700355644	Swain	30.0
Xerath_Tristana	Xerath	1.0	0.5604231685372929	Tristana	50.0
Xerath_Twitch	Xerath	0.0	0.529806543353886	Twitch	76.0
Xerath_Varus	Xerath	0.0	0.541234506084381	Varus	71.0
Xerath_Vayne	Xerath	-1.0	0.4964126010699268	Vayne	80.0
Xerath_Veigar	Xerath	0.0	0.5091090750254734	Veigar	31.0
Xerath_Xayah	Xerath	0.0	0.5483882459920139	Xayah	60.0
Xerath_Yasuo	Xerath	0.0	0.5096650825064014	Yasuo	25.0
Xerath_Yunara	Xerath	0.0	0.5519452126132763	Yunara	99.0
Xerath_Zeri	Xerath	-1.0	0.49446171134188044	Zeri	26.0
Xerath_Ziggs	Xerath	-1.0	0.4852804370002119	Ziggs	32.0
Yasuo_Aphelios	Yasuo	1.0	0.5407403049042913	Aphelios	320.0
Yasuo_Ashe	Yasuo	0.0	0.5141717508971531	Ashe	516.0
Yasuo_AurelionSol	Yasuo	-1.0	0.42977412529060377	AurelionSol	66.0
Yasuo_Brand	Yasuo	-1.0	0.4608885976659413	Brand	80.0
Yasuo_Caitlyn	Yasuo	0.0	0.5168362115989096	Caitlyn	991.0
Yasuo_Cassiopeia	Yasuo	1.0	0.5351059791267951	Cassiopeia	23.0
Yasuo_Corki	Yasuo	0.0	0.5172207400894334	Corki	300.0
Yasuo_Draven	Yasuo	1.0	0.5505113620080703	Draven	328.0
Yasuo_Ezreal	Yasuo	1.0	0.5459005465658546	Ezreal	954.0
Yasuo_Hwei	Yasuo	-1.0	0.4880154292043302	Hwei	36.0
Yasuo_Jhin	Yasuo	1.0	0.5489661701954156	Jhin	830.0
Yasuo_Jinx	Yasuo	0.0	0.5150087361432305	Jinx	851.0
Yasuo_Kaisa	Yasuo	0.0	0.5025569823623054	Kaisa	927.0
Yasuo_Kalista	Yasuo	-1.0	0.4686834665574385	Kalista	48.0
Yasuo_Karthus	Yasuo	-1.0	0.40691424210695715	Karthus	38.0
Yasuo_Katarina	Yasuo	1.0	0.5351059791267951	Katarina	23.0
Yasuo_KogMaw	Yasuo	0.0	0.5192971465807764	KogMaw	133.0
Yasuo_Lucian	Yasuo	0.0	0.5243201354736448	Lucian	404.0
Yasuo_Lux	Yasuo	-1.0	0.48972722456100065	Lux	50.0
Yasuo_Mel	Yasuo	1.0	0.5560825552866269	Mel	148.0
Yasuo_MissFortune	Yasuo	1.0	0.539063045461174	MissFortune	451.0
Yasuo_Nilah	Yasuo	-1.0	0.4166378411927569	Nilah	144.0
Yasuo_Samira	Yasuo	-1.0	0.43453971780967937	Samira	334.0
Yasuo_Senna	Yasuo	-1.0	0.46219430714842996	Senna	177.0
Yasuo_Seraphine	Yasuo	0.0	0.5051896281029389	Seraphine	47.0
Yasuo_Sivir	Yasuo	1.0	0.553379187204776	Sivir	364.0
Yasuo_Smolder	Yasuo	1.0	0.5491810483274526	Smolder	633.0
Yasuo_Swain	Yasuo	-1.0	0.45025681107159576	Swain	123.0
Yasuo_Syndra	Yasuo	0.0	0.5069434638704257	Syndra	23.0
Yasuo_Tristana	Yasuo	1.0	0.5347711721740114	Tristana	225.0
Yasuo_Twitch	Yasuo	1.0	0.5675459270795166	Twitch	322.0
Yasuo_Varus	Yasuo	1.0	0.5713946637034739	Varus	190.0
Yasuo_Vayne	Yasuo	-1.0	0.4548898799699778	Vayne	462.0
Yasuo_Veigar	Yasuo	-1.0	0.3756944296473215	Veigar	125.0
Yasuo_Velkoz	Yasuo	-1.0	0.49477510620721854	Velkoz	49.0
Yasuo_Vladimir	Yasuo	-1.0	0.4787809486140563	Vladimir	23.0
Yasuo_Xayah	Yasuo	-1.0	0.47725624326385535	Xayah	348.0
Yasuo_Xerath	Yasuo	0.0	0.506753274669515	Xerath	25.0
Yasuo_Yunara	Yasuo	-1.0	0.4807565672748292	Yunara	472.0
Yasuo_Zeri	Yasuo	0.0	0.5299630439012271	Zeri	152.0
Yasuo_Ziggs	Yasuo	1.0	0.5465362561706313	Ziggs	113.0
Yone_Ashe	Yone	0.0	0.5118140745736054	Ashe	35.0
Yone_Caitlyn	Yone	0.0	0.523390750487658	Caitlyn	47.0
Yone_Ezreal	Yone	1.0	0.5923779394693673	Ezreal	62.0
Yone_Jhin	Yone	0.0	0.5532414365067454	Jhin	43.0
Yone_Jinx	Yone	0.0	0.5485922515025413	Jinx	60.0
Yone_Kaisa	Yone	0.0	0.490070093962309	Kaisa	50.0
Yone_MissFortune	Yone	-1.0	0.4178922703989491	MissFortune	37.0
Yone_Samira	Yone	0.0	0.5360253366133633	Samira	21.0
Yone_Sivir	Yone	0.0	0.5360253366133633	Sivir	21.0
Yone_Smolder	Yone	-1.0	0.42400505576659103	Smolder	29.0
Yone_Twitch	Yone	0.0	0.5545345326260022	Twitch	23.0
Yone_Xayah	Yone	0.0	0.47661494409828037	Xayah	27.0
Yone_Yunara	Yone	0.0	0.46546483714418946	Yunara	24.0
Yunara_Akshan	Yunara	0.0	0.4805613354733453	Akshan	28.0
Yunara_Anivia	Yunara	1.0	0.5214019332873087	Anivia	33.0
Yunara_Aphelios	Yunara	1.0	0.4881115459743676	Aphelios	2788.0
Yunara_Ashe	Yunara	-1.0	0.4512848708110406	Ashe	3802.0
Yunara_AurelionSol	Yunara	0.0	0.48428413983332197	AurelionSol	308.0
Yunara_Brand	Yunara	-1.0	0.4058898231486463	Brand	373.0
Yunara_Caitlyn	Yunara	-1.0	0.4622353475501053	Caitlyn	5285.0
Yunara_Cassiopeia	Yunara	0.0	0.4834187521026669	Cassiopeia	137.0
Yunara_Corki	Yunara	0.0	0.4829263609980256	Corki	1595.0
Yunara_Draven	Yunara	-1.0	0.47043811087909	Draven	1395.0
Yunara_Ezreal	Yunara	1.0	0.492887425084288	Ezreal	7666.0
Yunara_Heimerdinger	Yunara	-1.0	0.46130480431090054	Heimerdinger	52.0
Yunara_Hwei	Yunara	-1.0	0.4714140205630909	Hwei	151.0
Yunara_Irelia	Yunara	-1.0	0.46397718001708943	Irelia	34.0
Yunara_Jhin	Yunara	0.0	0.48447489516055986	Jhin	4886.0
Yunara_Jinx	Yunara	-1.0	0.4651710485229121	Jinx	6900.0
Yunara_Kaisa	Yunara	1.0	0.510166414270889	Kaisa	7092.0
