	0	1	2	3	4
198	0.49419114251020724	19	blue	diamond	Tryndamere
199	0.4762649989665441	19	blue	diamond	TwistedFate
200	0.4303598593923154	19	blue	diamond	Urgot
201	0.4413764121887011	19	blue	diamond	Vayne
202	0.41317932646569655	19	blue	diamond	Viego
203	0.5015338361894325	19	blue	diamond	Viktor
204	0.5005371619303911	19	blue	diamond	Vladimir
205	0.5112150557645317	19	blue	diamond	Volibear
206	0.5174739425448136	19	blue	diamond	Yasuo
207	0.4928395816771187	19	blue	diamond	Yone
208	0.4178435927934198	19	blue	diamond	Zac
209	0.4380066499227349	19	blue	diamond	Zilean
210	0.46	20	red	circle	
211	0.46096654275092935	21	red	circle	
212	0.38651815893321906	21	blue	diamond	Aatrox
213	0.35430572867054994	21	blue	diamond	Akali
214	0.5702520877761331	21	blue	diamond	Ambessa
215	0.6236905955919378	21	blue	diamond	Camille
216	0.612590529628449	21	blue	diamond	DrMundo
217	0.5593274730842063	21	blue	diamond	Fiora
218	0.5951633367992375	21	blue	diamond	KSante
219	0.3702437857555101	21	blue	diamond	Kayle
220	0.5460375303293558	21	blue	diamond	Olaf
221	0.339683226256804	21	blue	diamond	Riven
222	0.5369001296423218	21	blue	diamond	Yone
223	0.46226415094339623	22	red	circle	
224	0.46243739565943237	23	red	circle	
225	0.5399078822467689	23	blue	diamond	Aatrox
226	0.4097012361022291	23	blue	diamond	Camille
227	0.42402145429704213	23	blue	diamond	Darius
228	0.5685640673383067	23	blue	diamond	Gangplank
229	0.4217628686952512	23	blue	diamond	Garen
230	0.5545900091936183	23	blue	diamond	Heimerdinger
231	0.38882776008011877	23	blue	diamond	Irelia
232	0.577422002024317	23	blue	diamond	Jayce
233	0.41116305717828505	23	blue	diamond	KSante
234	0.4127901647090111	23	blue	diamond	Malphite
235	0.3241973872480268	23	blue	diamond	Nasus
236	0.3800488763367078	23	blue	diamond	Olaf
237	0.4062414268200675	23	blue	diamond	Pantheon
238	0.544141203432711	23	blue	diamond	Quinn
239	0.5063526498790342	23	blue	diamond	Renekton
240	0.5745405966218283	23	blue	diamond	Rumble
241	0.5191484739215572	23	blue	diamond	Sett
242	0.4113009406266531	23	blue	diamond	Shen
243	0.5294820725109061	23	blue	diamond	Singed
244	0.5095161200280619	23	blue	diamond	Teemo
245	0.6203854380985503	23	blue	diamond	Tryndamere
246	0.38982018627620063	23	blue	diamond	Urgot
247	0.5709202576736736	23	blue	diamond	Varus
248	0.537523562882161	23	blue	diamond	Yasuo
249	0.46296296296296297	24	red	circle	
250	0.3702118193423333	24	blue	diamond	DrMundo
251	0.5841566595860473	24	blue	diamond	Gangplank
252	0.5788596268509426	24	blue	diamond	Yasuo
253	0.4657534246575342	25	red	circle	
254	0.46635730858468677	26	red	circle	
255	0.5516167060280407	26	blue	diamond	Kayle
256	0.37007391940953177	26	blue	diamond	Renekton
257	0.38840103459940095	26	blue	diamond	Sett
258	0.3267990682809748	26	blue	diamond	Yone
259	0.4670087976539589	27	red	circle	
260	0.3652471083717446	27	blue	diamond	DrMundo
261	0.41661040545533284	27	blue	diamond	Fiora
262	0.520884429277425	27	blue	diamond	Irelia
263	0.36933821849002635	27	blue	diamond	Jax
264	0.5257853942439537	27	blue	diamond	Jayce
265	0.5540620086271522	27	blue	diamond	Kayle
266	0.3739358459016395	27	blue	diamond	Pantheon
267	0.5634990999590989	27	blue	diamond	Renekton
268	0.40567534894680357	27	blue	diamond	Sion
269	0.5320538029171562	27	blue	diamond	Teemo
270	0.5230775778370659	27	blue	diamond	Urgot
271	0.5610928689516878	27	blue	diamond	Vayne
272	0.467680608365019	28	red	circle	
273	0.3621387256558749	28	blue	diamond	Irelia
274	0.6354790060432544	28	blue	diamond	Ornn
275	0.46830265848670755	29	red	circle	
276	0.5430237797595668	29	blue	diamond	Darius
277	0.37831130597555096	29	blue	diamond	Garen
278	0.3803927856049631	29	blue	diamond	Gragas
279	0.5550241608597695	29	blue	diamond	Illaoi
280	0.5680171200779682	29	blue	diamond	Malphite
281	0.32915792234167235	29	blue	diamond	Ornn
282	0.33962283576334806	29	blue	diamond	Renekton
283	0.5448512922738817	29	blue	diamond	Shen
284	0.3653150555803988	29	blue	diamond	Vayne
285	0.4732862903225806	30	red	circle	
286	0.5056640499764143	30	blue	diamond	Aatrox
287	0.5218258628287613	30	blue	diamond	Akali
288	0.4420421547566396	30	blue	diamond	Anivia
289	0.4032444888036309	30	blue	diamond	Aurora
290	0.49608959228578714	30	blue	diamond	Briar
291	0.5084585449664234	30	blue	diamond	Cassiopeia
